id,city,date,time,latitude,longitude,weather,road_condition,severity
2817,Bangalore,2023-04-28,08:00:00,15.916084936758015,77.14741374607712,clear,dry,minor
2818,Hyderabad,2023-04-28,09:00:00,27.805885477171028,82.92685909836847,clear,dry,serious
2819,Hyderabad,2023-04-28,10:00:00,28.326185612251408,82.7017579795591,clear,icy,serious
2820,Bangalore,2023-04-28,11:00:00,18.78252333635371,75.83083094124164,clear,dry,fatal
2821,Delhi,2023-04-28,12:00:00,27.480247734121576,72.98331889550326,clear,wet,minor
2822,Hyderabad,2023-04-28,13:00:00,21.462712343207563,79.39459913173661,cloudy,dry,serious
2823,Chennai,2023-04-28,14:00:00,17.088905207392898,81.5552387225763,snow,dry,minor
2824,Kolkata,2023-04-28,15:00:00,23.968139665181518,86.43802392609251,cloudy,dry,minor
2825,Kolkata,2023-04-28,16:00:00,23.27653872454023,87.25864705079675,cloudy,dry,minor
2826,Mumbai,2023-04-28,17:00:00,28.52709257382886,80.90800296869259,clear,wet,minor
2827,Mumbai,2023-04-28,18:00:00,17.014251869807605,84.48547539191986,clear,dry,minor
2828,Kolkata,2023-04-28,19:00:00,23.48574609232159,79.48492203001516,clear,wet,minor
2829,Kolkata,2023-04-28,20:00:00,13.627177704968206,84.362706289509,snow,dry,minor
2830,Chennai,2023-04-28,21:00:00,14.606972015277838,75.75634424653276,rain,dry,minor
2831,Bangalore,2023-04-28,22:00:00,12.862302161722383,78.39992928337615,clear,dry,minor
2832,Mumbai,2023-04-28,23:00:00,28.691424828848803,82.58422518113647,clear,wet,minor
2833,Bangalore,2023-04-29,00:00:00,25.556151784644896,72.78871165315255,rain,wet,minor
2834,Chennai,2023-04-29,01:00:00,25.308895934263298,83.98713483438937,rain,wet,minor
2835,Kolkata,2023-04-29,02:00:00,20.904644597082058,85.78501447016386,cloudy,dry,minor
2836,Hyderabad,2023-04-29,03:00:00,17.571066618196497,78.84635241139384,clear,wet,minor
2837,Bangalore,2023-04-29,04:00:00,15.205102122956548,79.62228443311692,cloudy,dry,minor
2838,Kolkata,2023-04-29,05:00:00,17.326328347658773,86.03538717424284,clear,wet,serious
2839,Kolkata,2023-04-29,06:00:00,18.777942428673313,84.83290870168393,fog,icy,minor
2840,Delhi,2023-04-29,07:00:00,24.825330541986673,77.08157687563066,cloudy,dry,minor
2841,Bangalore,2023-04-29,08:00:00,21.38062244356012,77.65122009432847,cloudy,dry,serious
2842,Hyderabad,2023-04-29,09:00:00,14.031989662232176,83.29416389501048,clear,wet,minor
2843,Bangalore,2023-04-29,10:00:00,13.086661242446706,81.45484966992576,clear,wet,minor
2844,Kolkata,2023-04-29,11:00:00,14.427081654591605,75.0794501804343,clear,dry,minor
2845,Hyderabad,2023-04-29,12:00:00,19.326929547788332,77.42788555674375,clear,under_construction,minor
2846,Chennai,2023-04-29,13:00:00,27.637767381079392,86.80973410237061,rain,wet,minor
2847,Delhi,2023-04-29,14:00:00,22.93469945122662,83.44197354388399,cloudy,dry,serious
2848,Kolkata,2023-04-29,15:00:00,25.54903180802069,88.17699165119977,clear,dry,minor
2849,Mumbai,2023-04-29,16:00:00,20.215356052622322,84.69549922669424,clear,wet,minor
2850,Mumbai,2023-04-29,17:00:00,18.55049072280118,87.47739347108309,clear,dry,minor
2851,Delhi,2023-04-29,18:00:00,14.523565926194301,75.93739832454057,cloudy,dry,serious
2852,Chennai,2023-04-29,19:00:00,26.727335052760658,84.76660950958913,cloudy,dry,serious
2853,Kolkata,2023-04-29,20:00:00,25.252244461543654,72.82145857034998,clear,wet,minor
2854,Bangalore,2023-04-29,21:00:00,15.47307775180383,83.16508434521339,clear,wet,minor
2855,Delhi,2023-04-29,22:00:00,20.944942965632542,79.96158822211184,fog,dry,minor
2856,Chennai,2023-04-29,23:00:00,20.549259445947794,78.0134851435291,rain,wet,minor
2857,Bangalore,2023-04-30,00:00:00,22.738955687715805,86.21222920146012,clear,under_construction,minor
2858,Mumbai,2023-04-30,01:00:00,27.844371614461053,86.08285631325474,cloudy,dry,minor
2859,Mumbai,2023-04-30,02:00:00,22.018365924023428,72.85459710788844,cloudy,wet,fatal
2860,Bangalore,2023-04-30,03:00:00,21.389454541780033,82.19113144694596,rain,icy,minor
2861,Delhi,2023-04-30,04:00:00,13.600134633661158,78.34853236670321,rain,wet,minor
2862,Mumbai,2023-04-30,05:00:00,13.800228868686581,79.10900992385714,clear,wet,minor
2863,Kolkata,2023-04-30,06:00:00,15.778813982095944,85.72944775357854,rain,dry,minor
2864,Hyderabad,2023-04-30,07:00:00,13.316285269898799,77.42645236729008,clear,dry,minor
2865,Bangalore,2023-04-30,08:00:00,24.619311039563197,87.49447608913816,clear,dry,serious
2866,Bangalore,2023-04-30,09:00:00,24.300951833504016,75.35617783931704,clear,wet,minor
2867,Mumbai,2023-04-30,10:00:00,14.963294127463124,83.03728653155403,clear,under_construction,fatal
2868,Delhi,2023-04-30,11:00:00,26.093654522644968,83.18647056551886,clear,dry,minor
2869,Kolkata,2023-04-30,12:00:00,15.26109795405318,76.5099030667039,rain,dry,minor
2870,Delhi,2023-04-30,13:00:00,17.588691833258004,77.66353468257851,rain,dry,minor
2871,Chennai,2023-04-30,14:00:00,16.758732696665703,85.77329603202105,rain,wet,minor
2872,Chennai,2023-04-30,15:00:00,18.71968286731146,84.61270355378375,clear,dry,minor
2873,Hyderabad,2023-04-30,16:00:00,16.849153877650394,77.73262449700468,clear,wet,minor
2874,Mumbai,2023-04-30,17:00:00,20.574319730371386,80.98990909626545,snow,dry,minor
2875,Mumbai,2023-04-30,18:00:00,19.277785313539496,73.48071671042422,clear,dry,fatal
2876,Mumbai,2023-04-30,19:00:00,28.48645490339129,75.8190595301382,cloudy,dry,minor
2877,Hyderabad,2023-04-30,20:00:00,13.689228967038789,80.22454688588034,clear,wet,minor
2878,Chennai,2023-04-30,21:00:00,15.060683884558891,73.86698239093947,rain,dry,minor
2879,Delhi,2023-04-30,22:00:00,13.63993171314678,85.90898444278182,clear,icy,minor
2880,Hyderabad,2023-04-30,23:00:00,22.750875000219775,83.91629874071161,rain,dry,minor
2881,Hyderabad,2023-05-01,00:00:00,13.666697510878143,87.50377536331108,cloudy,dry,minor
2882,Delhi,2023-05-01,01:00:00,26.09939182428036,83.52612380482803,cloudy,dry,minor
2883,Mumbai,2023-05-01,02:00:00,20.93982422784265,87.45238181896876,cloudy,under_construction,minor
2884,Kolkata,2023-05-01,03:00:00,21.179421230846387,81.31674963548635,clear,wet,serious
2885,Delhi,2023-05-01,04:00:00,21.72935267262389,82.04347591588532,rain,dry,serious
2886,Chennai,2023-05-01,05:00:00,15.515937930268752,88.03383976855756,clear,wet,minor
2887,Bangalore,2023-05-01,06:00:00,15.943275819520352,82.70985343514174,rain,dry,minor
2888,Bangalore,2023-05-01,07:00:00,17.869195433680773,72.98950644488588,clear,dry,serious
2889,Hyderabad,2023-05-01,08:00:00,22.236593011567436,84.00846414842532,cloudy,dry,minor
2890,Bangalore,2023-05-01,09:00:00,16.140872637449412,86.89695220498491,cloudy,wet,minor
2891,Kolkata,2023-05-01,10:00:00,14.649674461418854,85.1497259717298,clear,dry,serious
2892,Mumbai,2023-05-01,11:00:00,28.224858494053073,81.78294903474422,clear,dry,minor
2893,Chennai,2023-05-01,12:00:00,13.149510855473006,83.17372585818691,clear,dry,serious
2894,Kolkata,2023-05-01,13:00:00,25.562888744842745,88.24404944910158,rain,dry,minor
2895,Chennai,2023-05-01,14:00:00,25.32975887824285,73.94152720729848,clear,dry,minor
2896,Chennai,2023-05-01,15:00:00,17.525704410137028,83.10919277526851,cloudy,dry,minor
2897,Mumbai,2023-05-01,16:00:00,14.956463194516283,77.00602334367244,rain,dry,serious
2898,Hyderabad,2023-05-01,17:00:00,15.115495482616232,82.6774373057201,rain,icy,minor
2899,Bangalore,2023-05-01,18:00:00,23.88916271407136,82.16121485655464,rain,dry,minor
2900,Mumbai,2023-05-01,19:00:00,23.020624798270163,74.93996363051978,clear,dry,serious
2901,Kolkata,2023-05-01,20:00:00,25.24565622059705,75.7872716672698,cloudy,dry,serious
2902,Hyderabad,2023-05-01,21:00:00,27.705950641145762,82.3839102908871,rain,dry,serious
2903,Kolkata,2023-05-01,22:00:00,23.801645075938815,74.53885616213,cloudy,wet,minor
2904,Hyderabad,2023-05-01,23:00:00,15.27803943116795,76.71637591457214,rain,dry,serious
2905,Kolkata,2023-05-02,00:00:00,16.67073760657003,85.78040420903424,fog,wet,minor
2906,Mumbai,2023-05-02,01:00:00,26.19088032088252,77.70075494542606,clear,wet,minor
2907,Hyderabad,2023-05-02,02:00:00,16.127966605763916,80.26015648468764,rain,wet,fatal
2908,Hyderabad,2023-05-02,03:00:00,13.953104839576255,87.46413132881887,fog,dry,minor
2909,Chennai,2023-05-02,04:00:00,23.982152859271782,76.11167051250744,fog,dry,minor
2910,Chennai,2023-05-02,05:00:00,19.20016905229326,78.69505367599237,fog,dry,minor
2911,Delhi,2023-05-02,06:00:00,27.428636835479864,82.14267863114237,clear,wet,serious
2912,Kolkata,2023-05-02,07:00:00,23.13905563038922,84.50988897911316,cloudy,dry,minor
2913,Chennai,2023-05-02,08:00:00,14.237661746887406,86.83628884873201,cloudy,dry,minor
2914,Delhi,2023-05-02,09:00:00,27.870919419333205,87.0560205024189,clear,dry,minor
2915,Chennai,2023-05-02,10:00:00,16.91106049187991,84.8485771825247,cloudy,wet,minor
2916,Kolkata,2023-05-02,11:00:00,18.161678597459943,76.13046030183364,clear,wet,serious
2917,Hyderabad,2023-05-02,12:00:00,19.19594057756832,72.89446834767679,rain,dry,minor
2918,Bangalore,2023-05-02,13:00:00,13.614466312828581,78.60200549265443,clear,dry,minor
2919,Kolkata,2023-05-02,14:00:00,20.694595213466616,74.75062673070639,cloudy,dry,serious
2920,Mumbai,2023-05-02,15:00:00,14.760764008097148,83.79516359426894,clear,dry,minor
2921,Chennai,2023-05-02,16:00:00,19.175428194344793,83.0119763305289,clear,wet,minor
2922,Chennai,2023-05-02,17:00:00,18.37628562907414,73.19914910178113,clear,wet,minor
2923,Hyderabad,2023-05-02,18:00:00,25.0881573264814,85.80184108818213,clear,wet,serious
2924,Mumbai,2023-05-02,19:00:00,25.570411134960423,76.4550179340298,rain,dry,minor
2925,Hyderabad,2023-05-02,20:00:00,15.2392648299865,79.37241050030758,clear,wet,minor
2926,Mumbai,2023-05-02,21:00:00,18.628163879329698,83.12014639374631,fog,under_construction,minor
2927,Bangalore,2023-05-02,22:00:00,18.736315260406123,79.32775871095083,cloudy,icy,minor
2928,Chennai,2023-05-02,23:00:00,15.207426058583753,79.5164760645191,snow,wet,serious
2929,Chennai,2023-05-03,00:00:00,25.495410730313928,73.54348512583827,cloudy,dry,serious
2930,Bangalore,2023-05-03,01:00:00,24.04493042053323,78.88295243323407,clear,wet,minor
2931,Delhi,2023-05-03,02:00:00,15.827070402122853,84.66108150219775,clear,wet,minor
2932,Hyderabad,2023-05-03,03:00:00,18.630878346641406,87.05130376126691,rain,wet,serious
2933,Bangalore,2023-05-03,04:00:00,14.482299895218576,79.07460447930761,clear,dry,minor
2934,Hyderabad,2023-05-03,05:00:00,22.788484893779398,79.23501464737735,cloudy,under_construction,minor
2935,Kolkata,2023-05-03,06:00:00,14.729813600323054,83.67177099054607,clear,dry,serious
2936,Chennai,2023-05-03,07:00:00,28.47635328113619,87.4900748175739,cloudy,dry,minor
2937,Hyderabad,2023-05-03,08:00:00,25.21284498753701,76.74626894980582,clear,dry,minor
2938,Mumbai,2023-05-03,09:00:00,19.00479293838552,79.4982928839532,snow,wet,minor
2939,Hyderabad,2023-05-03,10:00:00,21.999166523241733,85.1559745724816,clear,dry,serious
2940,Kolkata,2023-05-03,11:00:00,27.2903348778409,82.19412775304721,clear,dry,minor
2941,Chennai,2023-05-03,12:00:00,21.610178558293633,74.25832286902688,fog,wet,serious
2942,Bangalore,2023-05-03,13:00:00,15.574525933727488,82.48095049544003,clear,wet,fatal
2943,Kolkata,2023-05-03,14:00:00,18.821383353740433,75.4692659250975,fog,wet,fatal
2944,Chennai,2023-05-03,15:00:00,26.206003353972953,80.61243335184663,rain,dry,serious
2945,Hyderabad,2023-05-03,16:00:00,23.042986954234927,80.91274195580098,clear,wet,minor
2946,Delhi,2023-05-03,17:00:00,23.146517710907425,86.43163345937727,cloudy,dry,serious
2947,Delhi,2023-05-03,18:00:00,26.582461622446978,79.85365895679777,clear,dry,minor
2948,Mumbai,2023-05-03,19:00:00,27.014171613653822,76.94313451355072,fog,dry,serious
2949,Chennai,2023-05-03,20:00:00,27.424701891293036,76.1723649366349,rain,wet,minor
2950,Delhi,2023-05-03,21:00:00,14.308102172725183,86.40060483928094,rain,dry,minor
2951,Bangalore,2023-05-03,22:00:00,21.451603431213304,75.21907258524983,clear,dry,minor
2952,Chennai,2023-05-03,23:00:00,24.574101387371265,79.27131011804198,clear,dry,serious
2953,Bangalore,2023-05-04,00:00:00,24.83513683751952,75.47605252733845,rain,dry,minor
2954,Bangalore,2023-05-04,01:00:00,22.44678761132306,84.79553423781857,clear,icy,minor
2955,Delhi,2023-05-04,02:00:00,15.451918629420419,80.04252497559645,clear,icy,serious
2956,Chennai,2023-05-04,03:00:00,25.478986807672463,78.08318467985332,rain,dry,minor
2957,Hyderabad,2023-05-04,04:00:00,24.24977020288764,78.24148428596082,rain,dry,minor
2958,Kolkata,2023-05-04,05:00:00,14.169558767629677,86.05020588689538,clear,dry,minor
2959,Delhi,2023-05-04,06:00:00,20.174576212322584,81.30500587328157,clear,wet,minor
2960,Delhi,2023-05-04,07:00:00,15.566240652396678,83.9140988329871,clear,dry,minor
2961,Hyderabad,2023-05-04,08:00:00,18.165885026836254,86.76291240838589,clear,dry,fatal
2962,Chennai,2023-05-04,09:00:00,13.087489366070399,86.83769264904622,clear,dry,minor
2963,Chennai,2023-05-04,10:00:00,19.165244907731058,77.72329396397203,clear,dry,minor
2964,Bangalore,2023-05-04,11:00:00,21.543043046383744,87.64397508402753,cloudy,dry,minor
2965,Hyderabad,2023-05-04,12:00:00,22.651363225950682,72.89552652403222,fog,dry,fatal
2966,Hyderabad,2023-05-04,13:00:00,23.34949648754649,78.49168542015704,clear,dry,minor
2967,Chennai,2023-05-04,14:00:00,26.097031878329112,86.74320183439059,clear,dry,minor
2968,Bangalore,2023-05-04,15:00:00,16.22586022568411,76.86672638909003,fog,under_construction,minor
2969,Delhi,2023-05-04,16:00:00,14.715660976771641,76.84199506010896,clear,dry,serious
2970,Mumbai,2023-05-04,17:00:00,26.339441033177017,77.31169433280203,fog,dry,serious
2971,Kolkata,2023-05-04,18:00:00,15.290143756793134,82.23578281906606,cloudy,icy,minor
2972,Delhi,2023-05-04,19:00:00,28.298685293245505,79.46949113226823,rain,wet,minor
2973,Chennai,2023-05-04,20:00:00,26.19635784743833,84.05508389801815,clear,dry,minor
2974,Kolkata,2023-05-04,21:00:00,20.763938033644628,86.72907921677819,fog,wet,minor
2975,Mumbai,2023-05-04,22:00:00,28.4046006562602,83.21977006159149,cloudy,dry,minor
2976,Mumbai,2023-05-04,23:00:00,14.348289992817268,75.75102085114145,rain,wet,minor
2977,Bangalore,2023-05-05,00:00:00,17.618745602684115,87.32964224753199,rain,under_construction,minor
2978,Kolkata,2023-05-05,01:00:00,22.94776819914572,76.70543668622491,clear,dry,serious
2979,Bangalore,2023-05-05,02:00:00,18.365109208723542,74.88331929571771,clear,dry,minor
2980,Delhi,2023-05-05,03:00:00,27.561123576494587,73.93047973388929,fog,dry,minor
2981,Hyderabad,2023-05-05,04:00:00,13.8434548020273,81.45780147659204,cloudy,wet,minor
2982,Hyderabad,2023-05-05,05:00:00,21.535648129769335,74.30882315344236,rain,dry,minor
2983,Hyderabad,2023-05-05,06:00:00,22.19477365158232,74.70653655739083,fog,wet,minor
2984,Kolkata,2023-05-05,07:00:00,23.178377168057864,77.2704846414684,clear,dry,minor
2985,Hyderabad,2023-05-05,08:00:00,16.86509295097585,76.97828285398298,clear,dry,serious
2986,Delhi,2023-05-05,09:00:00,18.596606197565844,82.10740821428107,rain,dry,fatal
2987,Bangalore,2023-05-05,10:00:00,26.214520421673143,85.48624994361563,clear,dry,serious
2988,Kolkata,2023-05-05,11:00:00,15.899590026625543,84.60545953362599,rain,dry,minor
2989,Bangalore,2023-05-05,12:00:00,25.947198770056456,76.67350282999197,clear,dry,fatal
2990,Kolkata,2023-05-05,13:00:00,21.746221224153604,76.40043691797709,fog,wet,minor
2991,Bangalore,2023-05-05,14:00:00,24.918781427985905,87.85608532870079,snow,wet,minor
2992,Mumbai,2023-05-05,15:00:00,24.146357123589198,72.63095624131216,clear,wet,minor
2993,Bangalore,2023-05-05,16:00:00,16.099432776619576,86.48755647565744,clear,dry,minor
2994,Hyderabad,2023-05-05,17:00:00,21.84412250929858,75.67568345404624,rain,icy,serious
2995,Mumbai,2023-05-05,18:00:00,26.59679812960097,87.56182073712732,cloudy,wet,minor
2996,Bangalore,2023-05-05,19:00:00,19.670648165150677,77.94268582875756,rain,dry,minor
2997,Kolkata,2023-05-05,20:00:00,28.168793246550734,79.50159320490272,clear,dry,minor
2998,Kolkata,2023-05-05,21:00:00,19.990220091617317,83.74321776171566,clear,dry,serious
2999,Kolkata,2023-05-05,22:00:00,15.070291623019367,81.84393791842484,clear,under_construction,serious
3000,Chennai,2023-05-05,23:00:00,18.992011413235005,77.55523534233848,clear,dry,minor
3001,Delhi,2023-05-06,00:00:00,27.93206826160954,81.30591156229839,snow,dry,minor
3002,Kolkata,2023-05-06,01:00:00,17.88356150450368,84.1182394613699,snow,dry,serious
3003,Mumbai,2023-05-06,02:00:00,26.6027607418863,73.17312563984963,clear,wet,minor
3004,Kolkata,2023-05-06,03:00:00,26.811885838742047,72.6780689535657,clear,dry,minor
3005,Chennai,2023-05-06,04:00:00,18.367965736878183,79.78326433125898,clear,dry,minor
3006,Hyderabad,2023-05-06,05:00:00,14.123796763005052,74.59620222307588,cloudy,dry,minor
3007,Mumbai,2023-05-06,06:00:00,24.32047075562521,83.06307423428896,rain,dry,minor
3008,Chennai,2023-05-06,07:00:00,17.753045554322377,75.9034340540162,rain,dry,minor
3009,Hyderabad,2023-05-06,08:00:00,25.2484854666954,79.38233259805116,clear,dry,minor
3010,Mumbai,2023-05-06,09:00:00,19.838212087340885,75.64296789630087,rain,wet,serious
3011,Bangalore,2023-05-06,10:00:00,20.515741203247682,81.22088901341108,clear,wet,minor
3012,Delhi,2023-05-06,11:00:00,25.168759567301734,74.34525000421465,clear,wet,minor
3013,Delhi,2023-05-06,12:00:00,18.879576963879884,72.86739895932094,rain,dry,minor
3014,Chennai,2023-05-06,13:00:00,19.845724790634343,73.31299304589649,rain,wet,minor
3015,Hyderabad,2023-05-06,14:00:00,18.78142845343699,87.67270922009344,clear,dry,minor
3016,Delhi,2023-05-06,15:00:00,18.640714192908753,74.76235087591388,clear,dry,fatal
3017,Hyderabad,2023-05-06,16:00:00,21.162550572733203,83.76480422487569,clear,icy,minor
3018,Hyderabad,2023-05-06,17:00:00,25.659911167568296,73.58002664714294,clear,wet,minor
3019,Chennai,2023-05-06,18:00:00,18.552116159568797,74.2197496005394,rain,dry,minor
3020,Chennai,2023-05-06,19:00:00,21.135650056550013,80.59113239740843,cloudy,wet,minor
3021,Chennai,2023-05-06,20:00:00,23.464564474537354,79.89144778945406,clear,under_construction,fatal
3022,Delhi,2023-05-06,21:00:00,17.084087196228115,87.63012692009393,clear,wet,minor
3023,Chennai,2023-05-06,22:00:00,17.21261259794804,87.52288370302973,clear,wet,serious
3024,Delhi,2023-05-06,23:00:00,27.64126871967293,84.8957774164252,rain,wet,fatal
3025,Chennai,2023-05-07,00:00:00,24.30419971596431,82.07341909902486,clear,dry,minor
3026,Kolkata,2023-05-07,01:00:00,21.97726815195061,79.73386904654888,fog,dry,minor
3027,Hyderabad,2023-05-07,02:00:00,23.09874886528773,78.1632386958219,clear,wet,minor
3028,Chennai,2023-05-07,03:00:00,13.265861145344353,87.55869199691134,rain,dry,serious
3029,Mumbai,2023-05-07,04:00:00,22.627837152430978,82.0862501016525,cloudy,dry,minor
3030,Hyderabad,2023-05-07,05:00:00,20.90119108426481,81.70725319020731,cloudy,dry,minor
3031,Hyderabad,2023-05-07,06:00:00,21.477419908493026,76.18722783612574,cloudy,dry,minor
3032,Chennai,2023-05-07,07:00:00,18.51483884660999,73.24249530437329,fog,under_construction,minor
3033,Bangalore,2023-05-07,08:00:00,14.095434973635777,87.52849841817677,cloudy,wet,serious
3034,Chennai,2023-05-07,09:00:00,15.87409381443163,77.48839061563,clear,dry,minor
3035,Hyderabad,2023-05-07,10:00:00,27.916840940081478,79.5371654708589,clear,under_construction,minor
3036,Mumbai,2023-05-07,11:00:00,19.29832304010785,74.32277510301275,clear,icy,minor
3037,Hyderabad,2023-05-07,12:00:00,20.22026217771074,85.80709684555775,fog,dry,minor
3038,Mumbai,2023-05-07,13:00:00,13.63808565866968,72.93934614240929,cloudy,icy,minor
3039,Delhi,2023-05-07,14:00:00,13.397303049749292,85.76045311737565,clear,dry,minor
3040,Kolkata,2023-05-07,15:00:00,24.203185008043448,74.73053170332867,rain,dry,minor
3041,Hyderabad,2023-05-07,16:00:00,21.35570515952567,86.59636939083532,fog,dry,minor
3042,Chennai,2023-05-07,17:00:00,20.88842514903864,84.1033849336449,cloudy,wet,minor
3043,Delhi,2023-05-07,18:00:00,16.66568003372043,75.11825717386616,rain,dry,minor
3044,Kolkata,2023-05-07,19:00:00,24.641536632915763,81.49650608646554,cloudy,wet,serious
3045,Chennai,2023-05-07,20:00:00,15.474961607825021,77.47123539824798,clear,wet,serious
3046,Bangalore,2023-05-07,21:00:00,15.81996242421022,75.33390627269418,clear,dry,minor
3047,Chennai,2023-05-07,22:00:00,20.12532352443758,86.16099697063663,rain,dry,minor
3048,Mumbai,2023-05-07,23:00:00,17.35184980757986,78.91601198746496,clear,dry,serious
3049,Mumbai,2023-05-08,00:00:00,16.734661401607028,78.83684505840958,clear,dry,minor
3050,Bangalore,2023-05-08,01:00:00,23.059278548397973,75.20119812942526,fog,wet,fatal
3051,Delhi,2023-05-08,02:00:00,23.150450748974855,78.59074424976389,fog,dry,fatal
3052,Kolkata,2023-05-08,03:00:00,25.909821409818875,86.35870785662873,fog,dry,minor
3053,Chennai,2023-05-08,04:00:00,19.441566214870317,78.27374649678521,clear,dry,minor
3054,Mumbai,2023-05-08,05:00:00,13.96205294731579,87.63049664374664,rain,wet,minor
3055,Delhi,2023-05-08,06:00:00,17.15129552025118,87.54631149741337,clear,wet,minor
3056,Bangalore,2023-05-08,07:00:00,28.38208686482939,74.80388868298681,clear,under_construction,fatal
3057,Hyderabad,2023-05-08,08:00:00,22.280511346199965,75.31924893101005,rain,wet,fatal
3058,Mumbai,2023-05-08,09:00:00,24.08481964833622,86.21651771827705,clear,dry,minor
3059,Bangalore,2023-05-08,10:00:00,12.916989491044092,78.74489861090304,clear,dry,minor
3060,Chennai,2023-05-08,11:00:00,21.03947114170208,72.56954631829984,fog,wet,minor
3061,Kolkata,2023-05-08,12:00:00,13.39670565475567,76.8545619333154,clear,icy,minor
3062,Mumbai,2023-05-08,13:00:00,21.850760372254022,82.0023009918094,cloudy,dry,minor
3063,Mumbai,2023-05-08,14:00:00,27.440256509213597,85.2083288587635,rain,dry,fatal
3064,Chennai,2023-05-08,15:00:00,28.197864174956486,74.62087901178283,cloudy,dry,minor
3065,Hyderabad,2023-05-08,16:00:00,21.394787538683893,74.2576076942261,clear,wet,minor
3066,Delhi,2023-05-08,17:00:00,20.085456403510236,87.16127319180008,rain,dry,minor
3067,Kolkata,2023-05-08,18:00:00,27.825771798551052,84.44325904837908,clear,dry,minor
3068,Mumbai,2023-05-08,19:00:00,23.510396328747454,81.87749565237145,snow,wet,minor
3069,Kolkata,2023-05-08,20:00:00,13.83189854466071,84.73006996093525,clear,dry,minor
3070,Mumbai,2023-05-08,21:00:00,20.20503668491321,79.31878434477555,clear,dry,minor
3071,Kolkata,2023-05-08,22:00:00,16.619895793582433,84.55944638221511,cloudy,dry,serious
3072,Bangalore,2023-05-08,23:00:00,20.269888711034035,78.41166756126512,clear,dry,minor
3073,Mumbai,2023-05-09,00:00:00,20.041902594901153,76.38110370263237,clear,dry,minor
3074,Kolkata,2023-05-09,01:00:00,22.0561023647544,84.09131339855821,clear,dry,serious
3075,Delhi,2023-05-09,02:00:00,18.472650796553097,79.17278944530057,rain,dry,serious
3076,Bangalore,2023-05-09,03:00:00,15.411900146349257,88.10389595878651,clear,wet,minor
3077,Bangalore,2023-05-09,04:00:00,20.809139009980306,78.0568143986988,clear,wet,minor
3078,Delhi,2023-05-09,05:00:00,26.00022586109762,87.15546598644396,clear,dry,serious
3079,Kolkata,2023-05-09,06:00:00,23.35779442627488,87.33410452221656,rain,dry,minor
3080,Chennai,2023-05-09,07:00:00,18.180049068210934,76.34546185832947,fog,wet,minor
3081,Delhi,2023-05-09,08:00:00,27.67481606186583,85.19171678724942,clear,dry,minor
3082,Kolkata,2023-05-09,09:00:00,27.304100382861996,79.38588463179859,clear,dry,minor
3083,Delhi,2023-05-09,10:00:00,16.128639550207172,87.08864316296254,clear,dry,minor
3084,Delhi,2023-05-09,11:00:00,13.426739603413772,79.6569759349003,clear,wet,minor
3085,Mumbai,2023-05-09,12:00:00,24.58680846277712,84.33442910566413,clear,dry,serious
3086,Kolkata,2023-05-09,13:00:00,25.959003155451537,79.92478180570438,clear,wet,serious
3087,Chennai,2023-05-09,14:00:00,28.189046598626547,76.12203201583442,rain,wet,fatal
3088,Mumbai,2023-05-09,15:00:00,26.948398666004138,75.66966705022051,cloudy,icy,minor
3089,Delhi,2023-05-09,16:00:00,22.348502814481996,79.2643559886759,clear,dry,minor
3090,Hyderabad,2023-05-09,17:00:00,21.227832193476857,84.51236504652601,rain,wet,serious
3091,Delhi,2023-05-09,18:00:00,13.242672715075123,82.12063661437419,rain,dry,minor
3092,Delhi,2023-05-09,19:00:00,16.721837504831967,83.44920570941864,rain,dry,minor
3093,Kolkata,2023-05-09,20:00:00,20.107874552553533,76.98898897663788,cloudy,dry,minor
3094,Kolkata,2023-05-09,21:00:00,22.793212011328727,80.15482200072593,clear,dry,minor
3095,Mumbai,2023-05-09,22:00:00,21.66030414976273,73.2058847130123,clear,wet,minor
3096,Chennai,2023-05-09,23:00:00,24.60791223593888,85.49876541373412,rain,dry,minor
3097,Mumbai,2023-05-10,00:00:00,17.24829420110395,88.23928537961402,clear,dry,fatal
3098,Bangalore,2023-05-10,01:00:00,21.782746461674325,78.96937709573227,clear,dry,minor
3099,Delhi,2023-05-10,02:00:00,14.201461669913595,72.67432208479154,clear,wet,fatal
3100,Hyderabad,2023-05-10,03:00:00,19.37728182497299,75.19970296886007,clear,dry,serious
3101,Delhi,2023-05-10,04:00:00,24.727557243978154,82.87517735623166,rain,wet,minor
3102,Delhi,2023-05-10,05:00:00,23.8250735695218,82.23206115944137,clear,wet,serious
3103,Mumbai,2023-05-10,06:00:00,28.551219521037645,85.02704904141015,clear,wet,minor
3104,Hyderabad,2023-05-10,07:00:00,17.21846890320532,76.53675577428099,clear,dry,minor
3105,Hyderabad,2023-05-10,08:00:00,20.721209856866267,84.64174745719944,clear,wet,minor
3106,Hyderabad,2023-05-10,09:00:00,18.039533579006548,83.43894594222635,cloudy,dry,minor
3107,Mumbai,2023-05-10,10:00:00,19.80558951354088,77.63275051365011,clear,wet,minor
3108,Delhi,2023-05-10,11:00:00,26.42550706492327,81.1732615541057,cloudy,wet,minor
3109,Mumbai,2023-05-10,12:00:00,23.678924295496937,74.8416535551234,rain,dry,minor
3110,Kolkata,2023-05-10,13:00:00,26.83081494242655,79.69577560462577,fog,wet,minor
3111,Kolkata,2023-05-10,14:00:00,16.035826622476996,86.5110376989347,clear,dry,minor
